code,desc
M6,"Foreign body granuloma of soft tissue, not elsewhere classified: Hand"
M6,"Foreign body granuloma of soft tissue, not elsewhere classified: Pelvic region and thigh"
M6,"Foreign body granuloma of soft tissue, not elsewhere classified: Lower leg"
M6,"Foreign body granuloma of soft tissue, not elsewhere classified: Ankle and foot"
M6,"Foreign body granuloma of soft tissue, not elsewhere classified: Other"
M6,"Foreign body granuloma of soft tissue, not elsewhere classified: Site unspecified"
M6,Other myositis
M6,Other myositis: Multiple sites
M6,Other myositis: Shoulder region
M6,Other myositis: Upper arm
M6,Other myositis: Forearm
M6,Other myositis: Hand
M6,Other myositis: Pelvic region and thigh
M6,Other myositis: Lower leg
M6,Other myositis: Ankle and foot
M6,Other myositis: Other
M6,Other myositis: Site unspecified
M6,"Myositis, unspecified"
M6,"Myositis, unspecified: Multiple sites"
M6,"Myositis, unspecified: Shoulder region"
M6,"Myositis, unspecified: Upper arm"
M6,"Myositis, unspecified: Forearm"
M6,"Myositis, unspecified: Hand"
M6,"Myositis, unspecified: Pelvic region and thigh"
M6,"Myositis, unspecified: Lower leg"
M6,"Myositis, unspecified: Ankle and foot"
M6,"Myositis, unspecified: Other"
M6,"Myositis, unspecified: Site unspecified"
M6,Myositis ossificans traumatica
M6,Myositis ossificans traumatica: Multiple sites
M6,Myositis ossificans traumatica: Shoulder region
M6,Myositis ossificans traumatica: Upper arm
M6,Myositis ossificans traumatica: Forearm
M6,Myositis ossificans traumatica: Hand
M6,Myositis ossificans traumatica: Pelvic region and thigh
M6,Myositis ossificans traumatica: Lower leg
M6,Myositis ossificans traumatica: Ankle and foot
M6,Myositis ossificans traumatica: Other
M6,Myositis ossificans traumatica: Site unspecified
M6,Myositis ossificans progressiva
M6,Myositis ossificans progressiva: Multiple sites
M6,Myositis ossificans progressiva: Shoulder region
M6,Myositis ossificans progressiva: Upper arm
M6,Myositis ossificans progressiva: Forearm
M6,Myositis ossificans progressiva: Hand
M6,Myositis ossificans progressiva: Pelvic region and thigh
M6,Myositis ossificans progressiva: Lower leg
M6,Myositis ossificans progressiva: Ankle and foot
M6,Myositis ossificans progressiva: Other
M6,Myositis ossificans progressiva: Site unspecified
M6,Paralytic calcification and ossification of muscle
M6,Paralytic calcification and ossification of muscle: Multiple sites
M6,Paralytic calcification and ossification of muscle: Shoulder region
M6,Paralytic calcification and ossification of muscle: Upper arm
M6,Paralytic calcification and ossification of muscle: Forearm
M6,Paralytic calcification and ossification of muscle: Hand
M6,Paralytic calcification and ossification of muscle: Pelvic region and thigh
M6,Paralytic calcification and ossification of muscle: Lower leg
M6,Paralytic calcification and ossification of muscle: Ankle and foot
M6,Paralytic calcification and ossification of muscle: Other
M6,Paralytic calcification and ossification of muscle: Site unspecified
M6,Calcification and ossification of muscles associated with burns
M6,Calcification and ossification of muscles associated with burns: Multiple sites
M6,Calcification and ossification of muscles associated with burns: Shoulder region
M6,Calcification and ossification of muscles associated with burns: Upper arm
M6,Calcification and ossification of muscles associated with burns: Forearm
M6,Calcification and ossification of muscles associated with burns: Hand
M6,Calcification and ossification of muscles associated with burns: Pelvic region and thigh
M6,Calcification and ossification of muscles associated with burns: Lower leg
M6,Calcification and ossification of muscles associated with burns: Ankle and foot
M6,Calcification and ossification of muscles associated with burns: Other
M6,Calcification and ossification of muscles associated with burns: Site unspecified
M6,Other calcification of muscle
M6,Other calcification of muscle: Multiple sites
M6,Other calcification of muscle: Shoulder region
M6,Other calcification of muscle: Upper arm
M6,Other calcification of muscle: Forearm
M6,Other calcification of muscle: Hand
M6,Other calcification of muscle: Pelvic region and thigh
M6,Other calcification of muscle: Lower leg
M6,Other calcification of muscle: Ankle and foot
M6,Other calcification of muscle: Other
M6,Other calcification of muscle: Site unspecified
M6,Other ossification of muscle
M6,Other ossification of muscle: Multiple sites
M6,Other ossification of muscle: Shoulder region
M6,Other ossification of muscle: Upper arm
M6,Other ossification of muscle: Forearm
M6,Other ossification of muscle: Hand
M6,Other ossification of muscle: Pelvic region and thigh
M6,Other ossification of muscle: Lower leg
M6,Other ossification of muscle: Ankle and foot
M6,Other ossification of muscle: Other
M6,Other ossification of muscle: Site unspecified
M6,"Calcification and ossification of muscle, unspecified"
M6,"Calcification and ossification of muscle, unspecified: Multiple sites"
M6,"Calcification and ossification of muscle, unspecified: Shoulder region"
M6,"Calcification and ossification of muscle, unspecified: Upper arm"
M6,"Calcification and ossification of muscle, unspecified: Forearm"
M6,"Calcification and ossification of muscle, unspecified: Hand"
M6,"Calcification and ossification of muscle, unspecified: Pelvic region and thigh"
M6,"Calcification and ossification of muscle, unspecified: Lower leg"
M6,"Calcification and ossification of muscle, unspecified: Ankle and foot"
M6,"Calcification and ossification of muscle, unspecified: Other"
M6,"Calcification and ossification of muscle, unspecified: Site unspecified"
M6,Diastasis of muscle
M6,Diastasis of muscle: Multiple sites
M6,Diastasis of muscle: Shoulder region
M6,Diastasis of muscle: Upper arm
M6,Diastasis of muscle: Forearm
M6,Diastasis of muscle: Hand
M6,Diastasis of muscle: Pelvic region and thigh
M6,Diastasis of muscle: Lower leg
M6,Diastasis of muscle: Ankle and foot
M6,Diastasis of muscle: Other
M6,Diastasis of muscle: Site unspecified
M6,Other rupture of muscle (nontraumatic)
M6,Other rupture of muscle (nontraumatic): Multiple sites
M6,Other rupture of muscle (nontraumatic): Shoulder region
M6,Other rupture of muscle (nontraumatic): Upper arm
M6,Other rupture of muscle (nontraumatic): Forearm
M6,Other rupture of muscle (nontraumatic): Hand
M6,Other rupture of muscle (nontraumatic): Pelvic region and thigh
M6,Other rupture of muscle (nontraumatic): Lower leg
M6,Other rupture of muscle (nontraumatic): Ankle and foot
M6,Other rupture of muscle (nontraumatic): Other
M6,Other rupture of muscle (nontraumatic): Site unspecified
M6,Ischaemic infarction of muscle
M6,Ischaemic infarction of muscle: Multiple sites
M6,Ischaemic infarction of muscle: Shoulder region
M6,Ischaemic infarction of muscle: Upper arm
M6,Ischaemic infarction of muscle: Forearm
M6,Ischaemic infarction of muscle: Hand
M6,Ischaemic infarction of muscle: Pelvic region and thigh
M6,Ischaemic infarction of muscle: Lower leg
M6,Ischaemic infarction of muscle: Ankle and foot
M6,Ischaemic infarction of muscle: Other
M6,Ischaemic infarction of muscle: Site unspecified
M6,Immobility syndrome (paraplegic)
M6,Immobility syndrome (paraplegic): Multiple sites
M6,Immobility syndrome (paraplegic): Shoulder region
M6,Immobility syndrome (paraplegic): Upper arm
M6,Immobility syndrome (paraplegic): Forearm
M6,Immobility syndrome (paraplegic): Hand
M6,Immobility syndrome (paraplegic): Pelvic region and thigh
M6,Immobility syndrome (paraplegic): Lower leg
M6,Immobility syndrome (paraplegic): Ankle and foot
M6,Immobility syndrome (paraplegic): Other
M6,Immobility syndrome (paraplegic): Site unspecified
M6,Contracture of muscle
M6,Contracture of muscle: Multiple sites
M6,Contracture of muscle: Shoulder region
M6,Contracture of muscle: Upper arm
M6,Contracture of muscle: Forearm
M6,Contracture of muscle: Hand
M6,Contracture of muscle: Pelvic region and thigh
M6,Contracture of muscle: Lower leg
M6,Contracture of muscle: Ankle and foot
M6,Contracture of muscle: Other
M6,Contracture of muscle: Site unspecified
M6,"Muscle wasting and atrophy, not elsewhere classified"
M6,"Muscle wasting and atrophy, not elsewhere classified: Multiple sites"
M6,"Muscle wasting and atrophy, not elsewhere classified: Shoulder region"
M6,"Muscle wasting and atrophy, not elsewhere classified: Upper arm"
M6,"Muscle wasting and atrophy, not elsewhere classified: Forearm"
M6,"Muscle wasting and atrophy, not elsewhere classified: Hand"
M6,"Muscle wasting and atrophy, not elsewhere classified: Pelvic region and thigh"
M6,"Muscle wasting and atrophy, not elsewhere classified: Lower leg"
M6,"Muscle wasting and atrophy, not elsewhere classified: Ankle and foot"
M6,"Muscle wasting and atrophy, not elsewhere classified: Other"
M6,"Muscle wasting and atrophy, not elsewhere classified: Site unspecified"
M6,Muscle strain
M6,Muscle strain: Multiple sites
M6,Muscle strain: Shoulder region
M6,Muscle strain: Upper arm
M6,Muscle strain: Forearm
M6,Muscle strain: Hand
M6,Muscle strain: Pelvic region and thigh
M6,Muscle strain: Lower leg
M6,Muscle strain: Ankle and foot
M6,Muscle strain: Other
M6,Muscle strain: Site unspecified
M6,Other specified disorders of muscle
M6,Other specified disorders of muscle: Multiple sites
M6,Other specified disorders of muscle: Shoulder region
M6,Other specified disorders of muscle: Upper arm
M6,Other specified disorders of muscle: Forearm
M6,Other specified disorders of muscle: Hand
M6,Other specified disorders of muscle: Pelvic region and thigh
M6,Other specified disorders of muscle: Lower leg
M6,Other specified disorders of muscle: Ankle and foot
M6,Other specified disorders of muscle: Other
M6,Other specified disorders of muscle: Site unspecified
M6,"Disorder of muscle, unspecified"
M6,"Disorder of muscle, unspecified: Multiple sites"
M6,"Disorder of muscle, unspecified: Shoulder region"
M6,"Disorder of muscle, unspecified: Upper arm"
M6,"Disorder of muscle, unspecified: Forearm"
M6,"Disorder of muscle, unspecified: Hand"
M6,"Disorder of muscle, unspecified: Pelvic region and thigh"
M6,"Disorder of muscle, unspecified: Lower leg"
M6,"Disorder of muscle, unspecified: Ankle and foot"
M6,"Disorder of muscle, unspecified: Other"
M6,"Disorder of muscle, unspecified: Site unspecified"
M6,Myositis in bacterial diseases classified elsewhere
M6,Myositis in protozoal and parasitic infections classified elsewhere
M6,Myositis in other infectious diseases classified elsewhere
M6,Myositis in sarcoidosis
M6,Other disorders of muscle in diseases classified elsewhere
M6,Abscess of tendon sheath
M6,Abscess of tendon sheath: Multiple sites
M6,Abscess of tendon sheath: Shoulder region
M6,Abscess of tendon sheath: Upper arm
M6,Abscess of tendon sheath: Forearm
M6,Abscess of tendon sheath: Hand
M6,Abscess of tendon sheath: Pelvic region and thigh
M6,Abscess of tendon sheath: Lower leg
M6,Abscess of tendon sheath: Ankle and foot
M6,Abscess of tendon sheath: Other
M6,Abscess of tendon sheath: Site unspecified
M6,Other infective (teno)synovitis
M6,Other infective (teno)synovitis: Multiple sites
M6,Other infective (teno)synovitis: Shoulder region
M6,Other infective (teno)synovitis: Upper arm
M6,Other infective (teno)synovitis: Forearm
M6,Other infective (teno)synovitis: Hand
M6,Other infective (teno)synovitis: Pelvic region and thigh
M6,Other infective (teno)synovitis: Lower leg
M6,Other infective (teno)synovitis: Ankle and foot
M6,Other infective (teno)synovitis: Other
M6,Other infective (teno)synovitis: Site unspecified
M6,Calcific tendinitis
M6,Calcific tendinitis: Multiple sites
M6,Calcific tendinitis: Shoulder region
M6,Calcific tendinitis: Upper arm
M6,Calcific tendinitis: Forearm
M6,Calcific tendinitis: Hand
M6,Calcific tendinitis: Pelvic region and thigh
M6,Calcific tendinitis: Lower leg
M6,Calcific tendinitis: Ankle and foot
M6,Calcific tendinitis: Other
M6,Calcific tendinitis: Site unspecified
M6,Trigger finger
M6,Radial styloid tenosynovitis [de Quervain]
M6,Radial styloid tenosynovitis [de Quervain]: Multiple sites
M6,Radial styloid tenosynovitis [de Quervain]: Forearm
M6,Radial styloid tenosynovitis [de Quervain]: Hand
M6,Other synovitis and tenosynovitis
M6,Other synovitis and tenosynovitis: Multiple sites
M6,Other synovitis and tenosynovitis: Shoulder region
M6,Other synovitis and tenosynovitis: Upper arm
M6,Other synovitis and tenosynovitis: Forearm
M6,Other synovitis and tenosynovitis: Hand
M6,Other synovitis and tenosynovitis: Pelvic region and thigh
M6,Other synovitis and tenosynovitis: Lower leg
M6,Other synovitis and tenosynovitis: Ankle and foot
M6,Other synovitis and tenosynovitis: Other
M6,Other synovitis and tenosynovitis: Site unspecified
M6,"Synovitis and tenosynovitis, unspecified"
M6,"Synovitis and tenosynovitis, unspecified: Multiple sites"
M6,"Synovitis and tenosynovitis, unspecified: Shoulder region"
M6,"Synovitis and tenosynovitis, unspecified: Upper arm"
M6,"Synovitis and tenosynovitis, unspecified: Forearm"
M6,"Synovitis and tenosynovitis, unspecified: Hand"
M6,"Synovitis and tenosynovitis, unspecified: Pelvic region and thigh"
M6,"Synovitis and tenosynovitis, unspecified: Lower leg"
M6,"Synovitis and tenosynovitis, unspecified: Ankle and foot"
M6,"Synovitis and tenosynovitis, unspecified: Other"
M6,"Synovitis and tenosynovitis, unspecified: Site unspecified"
M6,Rupture of popliteal cyst
M6,Rupture of synovium
M6,Rupture of synovium: Multiple sites
M6,Rupture of synovium: Shoulder region
M6,Rupture of synovium: Upper arm
M6,Rupture of synovium: Forearm
M6,Rupture of synovium: Hand
M6,Rupture of synovium: Pelvic region and thigh
M6,Rupture of synovium: Lower leg
M6,Rupture of synovium: Ankle and foot
M6,Rupture of synovium: Other
M6,Rupture of synovium: Site unspecified
M6,Spontaneous rupture of extensor tendons
M6,Spontaneous rupture of extensor tendons: Multiple sites
M6,Spontaneous rupture of extensor tendons: Shoulder region
M6,Spontaneous rupture of extensor tendons: Upper arm
M6,Spontaneous rupture of extensor tendons: Forearm
M6,Spontaneous rupture of extensor tendons: Hand
M6,Spontaneous rupture of extensor tendons: Pelvic region and thigh
M6,Spontaneous rupture of extensor tendons: Lower leg
M6,Spontaneous rupture of extensor tendons: Ankle and foot
M6,Spontaneous rupture of extensor tendons: Site unspecified
M6,Spontaneous rupture of flexor tendons
M6,Spontaneous rupture of flexor tendons: Multiple sites
M6,Spontaneous rupture of flexor tendons: Shoulder region
M6,Spontaneous rupture of flexor tendons: Upper arm
M6,Spontaneous rupture of flexor tendons: Forearm
M6,Spontaneous rupture of flexor tendons: Hand
M6,Spontaneous rupture of flexor tendons: Pelvic region and thigh
M6,Spontaneous rupture of flexor tendons: Lower leg
M6,Spontaneous rupture of flexor tendons: Ankle and foot
M6,Spontaneous rupture of flexor tendons: Other
M6,Spontaneous rupture of flexor tendons: Site unspecified
M6,Spontaneous rupture of other tendons
M6,Spontaneous rupture of other tendons: Multiple sites
M6,Spontaneous rupture of other tendons: Shoulder region
M6,Spontaneous rupture of other tendons: Upper arm
M6,Spontaneous rupture of other tendons: Forearm
M6,Spontaneous rupture of other tendons: Hand
