code,desc
M01,Arthritis in other infectious and parasitic diseases classified elsewhere: Other
M01,Arthritis in other infectious and parasitic diseases classified elsewhere: Site unspecified
M02,Arthropathy following intestinal bypass
M02,Arthropathy following intestinal bypass: Multiple sites
M02,Arthropathy following intestinal bypass: Shoulder region
M02,Arthropathy following intestinal bypass: Upper arm
M02,Arthropathy following intestinal bypass: Forearm
M02,Arthropathy following intestinal bypass: Hand
M02,Arthropathy following intestinal bypass: Pelvic region and thigh
M02,Arthropathy following intestinal bypass: Lower leg
M02,Arthropathy following intestinal bypass: Ankle and foot
M02,Arthropathy following intestinal bypass: Other
M02,Arthropathy following intestinal bypass: Site unspecified
M02,Postdysenteric arthropathy
M02,Postdysenteric arthropathy: Multiple sites
M02,Postdysenteric arthropathy: Shoulder region
M02,Postdysenteric arthropathy: Upper arm
M02,Postdysenteric arthropathy: Forearm
M02,Postdysenteric arthropathy: Hand
M02,Postdysenteric arthropathy: Pelvic region and thigh
M02,Postdysenteric arthropathy: Lower leg
M02,Postdysenteric arthropathy: Ankle and foot
M02,Postdysenteric arthropathy: Other
M02,Postdysenteric arthropathy: Site unspecified
M02,Postimmunization arthropathy
M02,Postimmunization arthropathy: Multiple sites
M02,Postimmunization arthropathy: Shoulder region
M02,Postimmunization arthropathy: Upper arm
M02,Postimmunization arthropathy: Forearm
M02,Postimmunization arthropathy: Hand
M02,Postimmunization arthropathy: Pelvic region and thigh
M02,Postimmunization arthropathy: Lower leg
M02,Postimmunization arthropathy: Ankle and foot
M02,Postimmunization arthropathy: Other
M02,Postimmunization arthropathy: Site unspecified
M02,Reiter disease
M02,Reiter disease: Multiple sites
M02,Reiter disease: Shoulder region
M02,Reiter disease: Upper arm
M02,Reiter disease: Forearm
M02,Reiter disease: Hand
M02,Reiter disease: Pelvic region and thigh
M02,Reiter disease: Lower leg
M02,Reiter disease: Ankle and foot
M02,Reiter disease: Other
M02,Reiter disease: Site unspecified
M02,Other reactive arthropathies
M02,Other reactive arthropathies: Multiple sites
M02,Other reactive arthropathies: Shoulder region
M02,Other reactive arthropathies: Upper arm
M02,Other reactive arthropathies: Forearm
M02,Other reactive arthropathies: Hand
M02,Other reactive arthropathies: Pelvic region and thigh
M02,Other reactive arthropathies: Lower leg
M02,Other reactive arthropathies: Ankle and foot
M02,Other reactive arthropathies: Other
M02,Other reactive arthropathies: Site unspecified
M02,"Reactive arthropathy, unspecified"
M02,"Reactive arthropathy, unspecified: Multiple sites"
M02,"Reactive arthropathy, unspecified: Shoulder region"
M02,"Reactive arthropathy, unspecified: Upper arm"
M02,"Reactive arthropathy, unspecified: Forearm"
M02,"Reactive arthropathy, unspecified: Hand"
M02,"Reactive arthropathy, unspecified: Pelvic region and thigh"
M02,"Reactive arthropathy, unspecified: Lower leg"
M02,"Reactive arthropathy, unspecified: Ankle and foot"
M02,"Reactive arthropathy, unspecified: Other"
M02,"Reactive arthropathy, unspecified: Site unspecified"
M03,Postmeningococcal arthritis
M03,Postmeningococcal arthritis: Multiple sites
M03,Postmeningococcal arthritis: Shoulder region
M03,Postmeningococcal arthritis: Upper arm
M03,Postmeningococcal arthritis: Forearm
M03,Postmeningococcal arthritis: Hand
M03,Postmeningococcal arthritis: Pelvic region and thigh
M03,Postmeningococcal arthritis: Lower leg
M03,Postmeningococcal arthritis: Ankle and foot
M03,Postmeningococcal arthritis: Other
M03,Postmeningococcal arthritis: Site unspecified
M03,Postinfective arthropathy in syphilis
M03,Postinfective arthropathy in syphilis: Multiple sites
M03,Postinfective arthropathy in syphilis: Shoulder region
M03,Postinfective arthropathy in syphilis: Upper arm
M03,Postinfective arthropathy in syphilis: Forearm
M03,Postinfective arthropathy in syphilis: Hand
M03,Postinfective arthropathy in syphilis: Pelvic region and thigh
M03,Postinfective arthropathy in syphilis: Lower leg
M03,Postinfective arthropathy in syphilis: Ankle and foot
M03,Postinfective arthropathy in syphilis: Other
M03,Postinfective arthropathy in syphilis: Site unspecified
M03,Other postinfectious arthropathies in diseases classified elsewhere
M03,Other postinfectious arthropathies in diseases classified elsewhere: Multiple sites
M03,Other postinfectious arthropathies in diseases classified elsewhere: Shoulder region
M03,Other postinfectious arthropathies in diseases classified elsewhere: Upper arm
M03,Other postinfectious arthropathies in diseases classified elsewhere: Forearm
M03,Other postinfectious arthropathies in diseases classified elsewhere: Hand
M03,Other postinfectious arthropathies in diseases classified elsewhere: Pelvic region and thigh
M03,Other postinfectious arthropathies in diseases classified elsewhere: Lower leg
M03,Other postinfectious arthropathies in diseases classified elsewhere: Ankle and foot
M03,Other postinfectious arthropathies in diseases classified elsewhere: Other
M03,Other postinfectious arthropathies in diseases classified elsewhere: Site unspecified
M03,Reactive arthropathy in other diseases classified elsewhere
M03,Reactive arthropathy in other diseases classified elsewhere: Multiple sites
M03,Reactive arthropathy in other diseases classified elsewhere: Shoulder region
M03,Reactive arthropathy in other diseases classified elsewhere: Upper arm
M03,Reactive arthropathy in other diseases classified elsewhere: Forearm
M03,Reactive arthropathy in other diseases classified elsewhere: Hand
M03,Reactive arthropathy in other diseases classified elsewhere: Pelvic region and thigh
M03,Reactive arthropathy in other diseases classified elsewhere: Lower leg
M03,Reactive arthropathy in other diseases classified elsewhere: Ankle and foot
M03,Reactive arthropathy in other diseases classified elsewhere: Other
M03,Reactive arthropathy in other diseases classified elsewhere: Site unspecified
M05,Felty syndrome
M05,Felty syndrome: Multiple sites
M05,Felty syndrome: Shoulder region
M05,Felty syndrome: Upper arm
M05,Felty syndrome: Forearm
M05,Felty syndrome: Hand
M05,Felty syndrome: Pelvic region and thigh
M05,Felty syndrome: Lower leg
M05,Felty syndrome: Ankle and foot
M05,Felty syndrome: Other
M05,Felty syndrome: Site unspecified
M05,Rheumatoid lung disease
M05,Rheumatoid lung disease: Multiple sites
M05,Rheumatoid lung disease: Shoulder region
M05,Rheumatoid lung disease: Upper arm
M05,Rheumatoid lung disease: Forearm
M05,Rheumatoid lung disease: Hand
M05,Rheumatoid lung disease: Pelvic region and thigh
M05,Rheumatoid lung disease: Lower leg
M05,Rheumatoid lung disease: Ankle and foot
M05,Rheumatoid lung disease: Other
M05,Rheumatoid lung disease: Site unspecified
M05,Rheumatoid vasculitis
M05,Rheumatoid vasculitis: Multiple sites
M05,Rheumatoid vasculitis: Shoulder region
M05,Rheumatoid vasculitis: Upper arm
M05,Rheumatoid vasculitis: Forearm
M05,Rheumatoid vasculitis: Hand
M05,Rheumatoid vasculitis: Pelvic region and thigh
M05,Rheumatoid vasculitis: Lower leg
M05,Rheumatoid vasculitis: Ankle and foot
M05,Rheumatoid vasculitis: Other
M05,Rheumatoid vasculitis: Site unspecified
M05,Rheumatoid arthritis with involvement of other organs and systems
M05,Rheumatoid arthritis with involvement of other organs and systems: Multiple sites
M05,Rheumatoid arthritis with involvement of other organs and systems: Shoulder region
M05,Rheumatoid arthritis with involvement of other organs and systems: Upper arm
M05,Rheumatoid arthritis with involvement of other organs and systems: Forearm
M05,Rheumatoid arthritis with involvement of other organs and systems: Hand
M05,Rheumatoid arthritis with involvement of other organs and systems: Pelvic region and thigh
M05,Rheumatoid arthritis with involvement of other organs and systems: Lower leg
M05,Rheumatoid arthritis with involvement of other organs and systems: Ankle and foot
M05,Rheumatoid arthritis with involvement of other organs and systems: Other
M05,Rheumatoid arthritis with involvement of other organs and systems: Site unspecified
M05,Other seropositive rheumatoid arthritis
M05,Other seropositive rheumatoid arthritis: Multiple sites
M05,Other seropositive rheumatoid arthritis: Shoulder region
M05,Other seropositive rheumatoid arthritis: Upper arm
M05,Other seropositive rheumatoid arthritis: Forearm
M05,Other seropositive rheumatoid arthritis: Hand
M05,Other seropositive rheumatoid arthritis: Pelvic region and thigh
M05,Other seropositive rheumatoid arthritis: Lower leg
M05,Other seropositive rheumatoid arthritis: Ankle and foot
M05,Other seropositive rheumatoid arthritis: Other
M05,Other seropositive rheumatoid arthritis: Site unspecified
M05,"Seropositive rheumatoid arthritis, unspecified"
M05,"Seropositive rheumatoid arthritis, unspecified: Multiple sites"
M05,"Seropositive rheumatoid arthritis, unspecified: Shoulder region"
M05,"Seropositive rheumatoid arthritis, unspecified: Upper arm"
M05,"Seropositive rheumatoid arthritis, unspecified: Forearm"
M05,"Seropositive rheumatoid arthritis, unspecified: Hand"
M05,"Seropositive rheumatoid arthritis, unspecified: Pelvic region and thigh"
M05,"Seropositive rheumatoid arthritis, unspecified: Lower leg"
M05,"Seropositive rheumatoid arthritis, unspecified: Ankle and foot"
M05,"Seropositive rheumatoid arthritis, unspecified: Other"
M05,"Seropositive rheumatoid arthritis, unspecified: Site unspecified"
M06,Seronegative rheumatoid arthritis
M06,Seronegative rheumatoid arthritis: Multiple sites
M06,Seronegative rheumatoid arthritis: Shoulder region
M06,Seronegative rheumatoid arthritis: Upper arm
M06,Seronegative rheumatoid arthritis: Forearm
M06,Seronegative rheumatoid arthritis: Hand
M06,Seronegative rheumatoid arthritis: Pelvic region and thigh
M06,Seronegative rheumatoid arthritis: Lower leg
M06,Seronegative rheumatoid arthritis: Ankle and foot
M06,Seronegative rheumatoid arthritis: Other
M06,Seronegative rheumatoid arthritis: Site unspecified
M06,Adult-onset Still disease
M06,Adult-onset Still disease: Multiple sites
M06,Adult-onset Still disease: Shoulder region
M06,Adult-onset Still disease: Upper arm
M06,Adult-onset Still disease: Forearm
M06,Adult-onset Still disease: Hand
M06,Adult-onset Still disease: Pelvic region and thigh
M06,Adult-onset Still disease: Lower leg
M06,Adult-onset Still disease: Ankle and foot
M06,Adult-onset Still disease: Other
M06,Adult-onset Still disease: Site unspecified
M06,Rheumatoid bursitis
M06,Rheumatoid bursitis: Multiple sites
M06,Rheumatoid bursitis: Shoulder region
M06,Rheumatoid bursitis: Upper arm
M06,Rheumatoid bursitis: Forearm
M06,Rheumatoid bursitis: Hand
M06,Rheumatoid bursitis: Pelvic region and thigh
M06,Rheumatoid bursitis: Lower leg
M06,Rheumatoid bursitis: Ankle and foot
M06,Rheumatoid bursitis: Other
M06,Rheumatoid bursitis: Site unspecified
M06,Rheumatoid nodule
M06,Rheumatoid nodule: Multiple sites
M06,Rheumatoid nodule: Shoulder region
M06,Rheumatoid nodule: Upper arm
M06,Rheumatoid nodule: Forearm
M06,Rheumatoid nodule: Hand
M06,Rheumatoid nodule: Pelvic region and thigh
M06,Rheumatoid nodule: Lower leg
M06,Rheumatoid nodule: Ankle and foot
M06,Rheumatoid nodule: Other
M06,Rheumatoid nodule: Site unspecified
M06,Inflammatory polyarthropathy
M06,Inflammatory polyarthropathy: Multiple sites
M06,Inflammatory polyarthropathy: Shoulder region
M06,Inflammatory polyarthropathy: Upper arm
M06,Inflammatory polyarthropathy: Forearm
M06,Inflammatory polyarthropathy: Hand
M06,Inflammatory polyarthropathy: Pelvic region and thigh
M06,Inflammatory polyarthropathy: Lower leg
M06,Inflammatory polyarthropathy: Ankle and foot
M06,Inflammatory polyarthropathy: Other
M06,Inflammatory polyarthropathy: Site unspecified
M06,Other specified rheumatoid arthritis
M06,Other specified rheumatoid arthritis: Multiple sites
M06,Other specified rheumatoid arthritis: Shoulder region
M06,Other specified rheumatoid arthritis: Upper arm
M06,Other specified rheumatoid arthritis: Forearm
M06,Other specified rheumatoid arthritis: Hand
M06,Other specified rheumatoid arthritis: Pelvic region and thigh
M06,Other specified rheumatoid arthritis: Lower leg
M06,Other specified rheumatoid arthritis: Ankle and foot
M06,Other specified rheumatoid arthritis: Other
M06,Other specified rheumatoid arthritis: Site unspecified
M06,"Rheumatoid arthritis, unspecified"
M06,"Rheumatoid arthritis, unspecified: Multiple sites"
M06,"Rheumatoid arthritis, unspecified: Shoulder region"
M06,"Rheumatoid arthritis, unspecified: Upper arm"
M06,"Rheumatoid arthritis, unspecified: Forearm"
M06,"Rheumatoid arthritis, unspecified: Hand"
M06,"Rheumatoid arthritis, unspecified: Pelvic region and thigh"
M06,"Rheumatoid arthritis, unspecified: Lower leg"
M06,"Rheumatoid arthritis, unspecified: Ankle and foot"
M06,"Rheumatoid arthritis, unspecified: Other"
M06,"Rheumatoid arthritis, unspecified: Site unspecified"
M07,Distal interphalangeal psoriatic arthropathy
M07,Distal interphalangeal psoriatic arthropathy: Multiple sites
M07,Distal interphalangeal psoriatic arthropathy: Hand
M07,Distal interphalangeal psoriatic arthropathy: Ankle and foot
M07,Distal interphalangeal psoriatic arthropathy: Site unspecified
M07,Arthritis mutilans
M07,Arthritis mutilans: Multiple sites
M07,Arthritis mutilans: Shoulder region
M07,Arthritis mutilans: Upper arm
M07,Arthritis mutilans: Forearm
M07,Arthritis mutilans: Hand
M07,Arthritis mutilans: Pelvic region and thigh
M07,Arthritis mutilans: Lower leg
M07,Arthritis mutilans: Ankle and foot
M07,Arthritis mutilans: Other
M07,Arthritis mutilans: Site unspecified
M07,Psoriatic spondylitis
M07,Psoriatic spondylitis: Multiple sites
M07,Psoriatic spondylitis: Shoulder region
M07,Psoriatic spondylitis: Upper arm
M07,Psoriatic spondylitis: Forearm
M07,Psoriatic spondylitis: Hand
M07,Psoriatic spondylitis: Pelvic region and thigh
M07,Psoriatic spondylitis: Lower leg
M07,Psoriatic spondylitis: Ankle and foot
M07,Psoriatic spondylitis: Other
M07,Psoriatic spondylitis: Site unspecified
M07,Other psoriatic arthropathies
M07,Other psoriatic arthropathies: Multiple sites
M07,Other psoriatic arthropathies: Shoulder region
M07,Other psoriatic arthropathies: Upper arm
M07,Other psoriatic arthropathies: Forearm
M07,Other psoriatic arthropathies: Hand
M07,Other psoriatic arthropathies: Pelvic region and thigh
M07,Other psoriatic arthropathies: Lower leg
M07,Other psoriatic arthropathies: Ankle and foot
M07,Other psoriatic arthropathies: Other
M07,Other psoriatic arthropathies: Site unspecified
M07,Arthropathy in Crohn disease [regional enteritis]
M07,Arthropathy in Crohn disease [regional enteritis]: Multiple sites
M07,Arthropathy in Crohn disease [regional enteritis]: Shoulder region
M07,Arthropathy in Crohn disease [regional enteritis]: Upper arm
M07,Arthropathy in Crohn disease [regional enteritis]: Forearm
M07,Arthropathy in Crohn disease [regional enteritis]: Hand
